date_time,file,committer_name,committer_email,comment_url/issue_url,month
2023-11-08T18:54:49Z,Upgrade numpy version as 1.19.0 is too old,Henrik Ingo,,https://github.com/apache/hunter/issues/comments/IC_kwDOF9FF7c5rb4TV,11
2023-11-18T06:54:39Z,Why hasn't there been any updates to this repo in a year+?,Henrik Ingo,,https://github.com/apache/hunter/issues/comments/IC_kwDOF9FF7c5sU5P7,11
2025-02-04T17:40:41Z,Update Readme to clarify support status?,Henrik Ingo,,https://github.com/apache/hunter/issues/comments/IC_kwDOF9FF7c6dCYnn,02
2025-02-04T18:16:07Z,Update Readme to clarify support status?,Henrik Ingo,,https://github.com/apache/hunter/issues/comments/IC_kwDOF9FF7c6dCrps,02
