date_time,file,committer_name,committer_email,comment_url/issue_url,month
2023-11-08T17:11:29Z,Upgrade numpy version as 1.19.0 is too old,Omar Toutounji,,https://github.com/apache/hunter/issues/9,11
2023-11-08T17:15:09Z,Upgrade numpy version as 1.19.0 is too old,Omar Toutounji,,https://github.com/apache/hunter/issues/comments/IC_kwDOF9FF7c5rbT_x,11
2023-11-20T16:29:09Z,Upgrade numpy version as 1.19.0 is too old,Omar Toutounji,,https://github.com/apache/hunter/issues/comments/IC_kwDOF9FF7c5sceBi,11
2023-11-09T20:07:15Z,Why hasn't there been any updates to this repo in a year+?,Omar Toutounji,,https://github.com/apache/hunter/issues/10,11
2023-11-20T16:28:34Z,Why hasn't there been any updates to this repo in a year+?,Omar Toutounji,,https://github.com/apache/hunter/issues/comments/IC_kwDOF9FF7c5scdka,11
